head_idx,layer,head_in_layer,avg_synergy,avg_redundancy,syn_rank,red_rank,syn_red_score
367,11,15,0.022022100839463935,0.0025593574391283066,252,172,0.5516328331862312
368,11,16,0.03869012458045735,0.0037708166724907044,630,461,0.6301853486319505
369,11,17,0.028958352724637742,0.0032675073397783957,390,318,0.5445719329214475
370,11,18,0.032539894245458334,0.0036011070384009396,475,406,0.5419240953221536
371,11,19,0.021246037524507214,0.003166211504814915,235,299,0.4245366284201236
372,11,20,0.051660960965608065,0.004419071933329929,954,683,0.7202118270079435
373,11,21,0.030100311948112718,0.002890846732516906,412,228,0.6434245366284201
374,11,22,0.04004395485075349,0.0034747271223924893,671,376,0.7413945278022948
375,11,23,0.03801430552196037,0.003264211034652283,609,317,0.7387466902030009
376,11,24,0.03439023130369436,0.003474897635395585,518,377,0.6054721977052074
377,11,25,0.029035974180626326,0.0034477229167267616,391,362,0.5066195939982348
378,11,26,0.04858858451073833,0.004468300918232349,891,704,0.646072374227714
379,11,27,0.05289751768452684,0.004951217735930145,976,840,0.6010591350397175
380,11,28,0.046931095176566365,0.007030262065200675,852,1100,0.2621359223300971
381,11,29,0.040891022163360484,0.003987293650285337,694,545,0.6125330979699912
382,11,30,0.056378532291809884,0.005069532154583457,1038,873,0.6266548984995587
383,11,31,0.05300188344224305,0.005197283594468503,978,907,0.5436893203883495
384,12,0,0.03152267574934779,0.005288592495428501,456,924,0.06796116504854369
385,12,1,0.01937329330663437,0.003316068044091634,194,327,0.36363636363636365
386,12,2,0.0203860817482979,0.0028272138778828327,212,215,0.4783759929390997
387,12,3,0.05575824193351702,0.00839243355621613,1031,1136,0.3883495145631068
388,12,4,0.02851846259906575,0.003794046512226953,377,469,0.39982347749338043
389,12,5,0.039463310628061,0.004149100548795898,652,596,0.53045013239188
390,12,6,0.03757320302357009,0.004048877560393235,599,564,0.5119152691968226
391,12,7,0.05065233927672905,0.004448574132886624,941,698,0.6954986760812003
392,12,8,0.034801694545686296,0.004130422368514998,529,590,0.42718446601941745
393,12,9,0.04459750498590078,0.006063786384167311,797,1037,0.26919682259488087
394,12,10,0.04262255511523669,0.004009557575190007,736,554,0.6416593115622242
395,12,11,0.009963073100560696,0.001527182944065544,24,18,0.48631950573698146
396,12,12,0.05548142819640557,0.004594971151807347,1024,742,0.7299205648720212
397,12,13,0.04957842598682582,0.004027290545825853,910,558,0.7917034421888791
398,12,14,0.055364106229927414,0.005152346210020757,1022,900,0.588702559576346
399,12,15,0.041186406673566676,0.0034053220924832616,703,347,0.795233892321271
400,12,16,0.05191650807355797,0.006664931188876952,958,1079,0.37422771403353927
401,12,17,0.06289427827885458,0.008547330682869034,1110,1137,0.45719329214474846
402,12,18,0.0731438996175684,0.007798409961120087,1149,1124,0.5030891438658429
403,12,19,0.017114752837764584,0.0027023988052975547,148,195,0.43954104148278905
404,12,20,0.028783651489464195,0.004010235451522536,383,555,0.3292144748455428
405,12,21,0.041596866279319154,0.005302412227673407,709,926,0.28949691085613416
406,12,22,0.029203917822221443,0.004985525494676056,397,857,0.07502206531332745
407,12,23,0.02880137413407429,0.003488744710714712,384,378,0.48631950573698146
408,12,24,0.04971606642192009,0.008673895533958842,919,1141,0.2850838481906443
409,12,25,0.03890005524735198,0.0059428799916364655,636,1027,0.13592233009708737
410,12,26,0.052170644004855896,0.0074766218969573115,965,1119,0.3451015004413063
411,12,27,0.0339750547847427,0.004357288671476429,512,663,0.34774933804060015
412,12,28,0.0583002199878944,0.006170232403971384,1064,1044,0.49867608120035306
413,12,29,0.032812195627723514,0.0037494512609511604,479,452,0.5048543689320388
414,12,30,0.030602452984323056,0.004298169934819196,427,645,0.2886142983230362
415,12,31,0.030446685204392233,0.003565385993662931,424,393,0.5083848190644307
416,13,0,0.05554732036892543,0.007077219430351424,1027,1105,0.412180052956752
417,13,1,0.04828390816937738,0.004876107375147705,885,818,0.5401588702559577
418,13,2,0.026157027578639934,0.0035675293839560153,323,395,0.4174757281553398
419,13,3,0.04245392720098441,0.005149028952738231,730,897,0.33362753751103263
420,13,4,0.03661749910309074,0.004320366910036564,574,652,0.412180052956752
421,13,5,0.043396985665600546,0.004100403122225236,756,579,0.6372462488967343
422,13,6,0.021423980444406153,0.0026633000545741316,239,188,0.5260370697263901
423,13,7,0.04976445646012657,0.004878254355695146,921,819,0.5710503089143866
424,13,8,0.04003559437440055,0.004175544291698266,669,603,0.5392762577228597
425,13,9,0.03690408994444253,0.0046187168154835,582,749,0.33362753751103263
426,13,10,0.042939171720072215,0.006017307508369321,743,1033,0.22506619593998234
427,13,11,0.04402971056266374,0.005082364781206961,781,879,0.39452780229479256
428,13,12,0.023597389025529485,0.002703390056369495,273,196,0.5489849955869374
429,13,13,0.0667419513406526,0.010714554449566769,1132,1147,0.4677846425419241
430,13,14,0.03553917439702814,0.005160800795587414,551,902,0.17122683142100617
431,13,15,0.02035607649425171,0.0029374332399035173,211,236,0.4589585172109444
432,13,16,0.0429805754285607,0.0049435735326385415,747,837,0.40158870255957635
433,13,17,0.04734322052943576,0.004601312791137891,866,745,0.587819947043248
434,13,18,0.02920002087305982,0.004373930721241802,395,666,0.2418358340688438
435,13,19,0.04146731408776777,0.0045421993777917755,706,727,0.4624889673433363
436,13,20,0.042837222737463106,0.0049561554810913415,740,842,0.3909973521624007
437,13,21,0.052119796232449334,0.005817245485554931,961,1010,0.43777581641659313
438,13,22,0.04395326910286419,0.005023703085732613,779,867,0.40335392762577227
439,13,23,0.04420853596784653,0.003499427887392732,785,381,0.8375992939099736
440,13,24,0.0330434175169409,0.0031717299038651657,485,301,0.6434245366284201
441,13,25,0.022407122636004962,0.0034258033316975195,260,357,0.3954104148278906
442,13,26,0.03516398753358172,0.00396538473105805,536,532,0.48455428067078554
443,13,27,0.02506438638228846,0.003251776133768003,308,313,0.4766107678729038
444,13,28,0.057645059520673204,0.008268087631204056,1057,1133,0.41394527802294795
445,13,29,0.07021035022730814,0.011792613550934448,1140,1150,0.47219770520741394
446,13,30,0.06449503222837089,0.008602611410712264,1122,1139,0.46601941747572817
447,13,31,0.059857831461303856,0.007402335451915263,1083,1114,0.45366284201235657
448,14,0,0.026482114409136278,0.003971294429116819,329,535,0.2992056487202118
449,14,1,0.020682000647797807,0.002646060069610413,220,186,0.5110326566637247
450,14,2,0.01999163584744827,0.003097918350401174,207,276,0.4201235657546337
451,14,3,0.011461428406439982,0.002256792032552391,53,107,0.4333627537511033
452,14,4,0.02659685921922599,0.003692655965379493,333,438,0.3883495145631068
453,14,5,0.03743077271831174,0.00439398505474072,595,671,0.41394527802294795
454,14,6,0.024826305016349484,0.0034486564307897203,303,365,0.4263018534863195
455,14,7,0.017966275635237172,0.002852106108021015,165,221,0.4315975286849073
456,14,8,0.059447710591718106,0.004965744763644137,1076,847,0.6831421006178288
457,14,9,0.03886758078390415,0.004317414998728374,635,649,0.46866725507502205
458,14,10,0.04019755751635085,0.003669319386541635,673,431,0.6946160635481023
459,14,11,0.027404892848303924,0.0037132382917555596,353,444,0.4007060900264784
460,14,12,0.024107254357335885,0.003993839339600519,284,547,0.24889673433362755
461,14,13,0.021227033947123254,0.003400799221106209,234,346,0.382171226831421
462,14,14,0.043694836079327795,0.005503398113511361,773,963,0.31332744924977934
463,14,15,0.053923679716709194,0.004853468368484225,995,815,0.6398940864960282
464,14,16,0.05957974705401418,0.005376418545892201,1080,943,0.6019417475728155
465,14,17,0.05975046233535486,0.0070699824432272265,1082,1103,0.4624889673433363
466,14,18,0.05602814953737736,0.006264299021395634,1033,1053,0.46337157987643424
467,14,19,0.0441835020172898,0.004977143995463316,784,853,0.4201235657546337
468,14,20,0.04446543950970219,0.0050392652963827875,793,869,0.41394527802294795
469,14,21,0.015578815051782985,0.002366232976490009,119,122,0.4783759929390997
470,14,22,0.0139695190936905,0.0025505590463564347,90,169,0.411297440423654
471,14,23,0.03122372265246745,0.004843158465351704,446,812,0.15798764342453664
472,14,24,0.043487399193771814,0.004420467070044234,761,685,0.5481023830538394
473,14,25,0.0444717352787704,0.006084554404294392,794,1039,0.264783759929391
474,14,26,0.031012246264844976,0.003017800640259486,440,252,0.646954986760812
475,14,27,0.03453693867702638,0.0037496571562398535,522,453,0.5419240953221536
476,14,28,0.06223665245202274,0.008342449089816236,1105,1134,0.4554280670785525
477,14,29,0.024748317111094563,0.003909322986849434,299,512,0.29302736098852605
478,14,30,0.02090368980149919,0.0035131870561190786,226,383,0.34245366284201234
479,14,31,0.043596641692252226,0.005691039556331179,766,995,0.27890556045895853
480,15,0,0.04368940206047594,0.005420628281546026,772,951,0.323036187113857
481,15,1,0.04102378220915191,0.004598301065211377,698,744,0.440423654015887
482,15,2,0.029893569554329286,0.004089931564293151,409,576,0.33362753751103263
483,15,3,0.05034428486146023,0.005119623817073326,931,888,0.5189761694616064
484,15,4,0.04596014244142149,0.0048440648451554815,833,813,0.49867608120035306
485,15,5,0.030722391567292257,0.0034541358161032363,431,370,0.5348631950573698
486,15,6,0.021573500544997487,0.003595304852801436,241,404,0.33715798764342453
487,15,7,0.017560435917502483,0.002858703450489622,156,223,0.42188879082082964
488,15,8,0.058837359105283524,0.009008950338396321,1069,1143,0.41571050308914387
489,15,9,0.053798372021952666,0.008167751523562179,991,1131,0.3574580759046778
490,15,10,0.019842717537141674,0.0034161643988280207,204,352,0.3503971756398941
491,15,11,0.03660608337960817,0.006108065979051186,573,1041,0.06796116504854369
492,15,12,0.04677958306226112,0.004103513402067594,847,580,0.7166813768755517
493,15,13,0.021402033215596337,0.0026897436742925897,237,192,0.5207413945278023
494,15,14,0.03316258934324721,0.003654554296650914,489,427,0.5357458075904677
495,15,15,0.0393589311419889,0.006067504511491249,649,1038,0.13768755516328332
496,15,16,0.04764711128665187,0.005833254123827402,873,1014,0.35657546337157986
497,15,17,0.048697024438997594,0.004911611887642829,897,826,0.5436893203883495
498,15,18,0.03994094681905959,0.0044330579691940035,665,691,0.4580759046778464
499,15,19,0.0568803853660246,0.004153710603232567,1047,597,0.8781994704324801
500,15,20,0.033692189151119496,0.0030937565446794175,504,274,0.6840247131509267
501,15,21,0.020033994698366475,0.002492216969829552,208,153,0.529567519858782
502,15,22,0.03718581165764877,0.003714219316498887,590,445,0.6090026478375993
503,15,23,0.04108736065875907,0.004853429011390003,701,814,0.38128861429832306
504,15,24,0.057572535158997136,0.005870664974205794,1055,1018,0.5136804942630185
505,15,25,0.03525697168927724,0.004280917493913376,538,638,0.39276257722859664
506,15,26,0.03548535109857895,0.00504264699207922,550,870,0.19858781994704325
507,15,27,0.05654650295518841,0.005415546604752982,1042,949,0.5631067961165048
508,15,28,0.015351097878600355,0.0028466225567383954,115,218,0.3901147396293027
509,15,29,0.03921154290151238,0.004947716137008968,644,839,0.3089143865842895
510,15,30,0.05241081195956678,0.005396818123549192,969,947,0.500441306266549
511,15,31,0.0501161071148215,0.004540480504269776,924,726,0.6557811120917917
512,16,0,0.047037267524352146,0.005376497579061469,859,944,0.4060017652250662
513,16,1,0.03773976454061667,0.003973315833461316,602,538,0.5375110326566638
514,16,2,0.022384442120397568,0.0025107807612368364,259,157,0.5710503089143866
515,16,3,0.03628185888240275,0.0046264045768868245,565,752,0.3159752868490733
516,16,4,0.02461514009476297,0.003399293244965696,294,345,0.43601059135039716
517,16,5,0.04528948745810258,0.004480335674907994,813,707,0.5745807590467784
518,16,6,0.039431914978858285,0.004287022142916225,650,639,0.4907325684024713
519,16,7,0.05214210950184485,0.005528838881672729,964,967,0.4783759929390997
520,16,8,0.03314021549852788,0.0035597176768801995,486,392,0.5639894086496028
521,16,9,0.06596732561931641,0.0064150851066301865,1127,1066,0.5348631950573698
522,16,10,0.048988847761485196,0.005150397693405406,902,898,0.48455428067078554
523,16,11,0.04226756338788587,0.005152227997199836,725,899,0.32744924977934686
524,16,12,0.04826909428987226,0.004689792292019984,884,769,0.5825242718446602
525,16,13,0.04109523071484804,0.004557556793362728,702,729,0.45719329214474846
526,16,14,0.035411833387872266,0.004974336607346723,547,850,0.21359223300970873
527,16,15,0.03537485618905817,0.004768396422485562,546,797,0.2594880847308032
528,16,16,0.042904672411584265,0.004191589667010197,742,606,0.6010591350397175
529,16,17,0.03689579345991854,0.0031425536392975153,581,291,0.736981465136805
530,16,18,0.04254518114536536,0.004525319020887883,733,724,0.4889673433362754
531,16,19,0.04169560309704122,0.004171851974079833,712,601,0.5789938217122683
532,16,20,0.041873842301396326,0.004754948587412945,715,794,0.411297440423654
533,16,21,0.038566469339191334,0.005130482952732367,626,891,0.2471315092674316
534,16,22,0.0453919706524764,0.005665055322259997,815,990,0.3265666372462489
535,16,23,0.03983898646051247,0.005222544557490393,662,912,0.26037069726390116
536,16,24,0.041069461003058486,0.004299219259754889,700,646,0.5286849073256841
537,16,25,0.03990291740553327,0.004755017081575363,663,795,0.3645189761694616
538,16,26,0.0248111268334609,0.0034540314340991488,301,368,0.42188879082082964
539,16,27,0.012253695053290558,0.0018885750478401023,62,45,0.4960282436010591
540,16,28,0.03221431172815216,0.0035788870336974084,467,399,0.5410414827890556
541,16,29,0.03091081961378169,0.003132049512697559,434,288,0.6098852603706972
542,16,30,0.04245843871137239,0.004712126089566322,731,781,0.4368932038834951
543,16,31,0.041797900980352944,0.005205998915560491,714,909,0.3089143865842895
544,17,0,0.03493449714960617,0.003904704212912381,531,510,0.499558693733451
545,17,1,0.042696775223427755,0.004820925795104589,737,807,0.41924095322153576
546,17,2,0.056527017523424365,0.008226687462469788,1041,1132,0.4007060900264784
547,17,3,0.035333292874146306,0.004452086354984304,544,699,0.3442188879082083
548,17,4,0.0456442023574506,0.005583873408684621,825,976,0.34774933804060015
549,17,5,0.04472392546164981,0.004607259155204587,802,747,0.529567519858782
550,17,6,0.05561775147341063,0.006445542693104836,1028,1070,0.4439541041482789
551,17,7,0.05657228884706351,0.006327424459909447,1043,1056,0.46954986760812
552,17,8,0.03379273708005037,0.004052843618727103,506,565,0.4289496910856134
553,17,9,0.04065698780592818,0.0052143975688686344,683,911,0.2797881729920565
554,17,10,0.040381267394779714,0.004009274800360538,677,553,0.5904677846425419
555,17,11,0.046640667489919505,0.005784586603528479,844,1006,0.3380406001765225
556,17,12,0.044347656151093984,0.004585280732820934,791,738,0.527802294792586
557,17,13,0.04200053798771677,0.0038283088391543522,719,483,0.6893203883495146
558,17,14,0.038490678648848795,0.003213142727119804,624,306,0.7616946160635482
559,17,15,0.023864743417399612,0.003512139901650533,282,382,0.39276257722859664
560,17,16,0.03587579608615692,0.0038296387105165946,558,485,0.5454545454545454
561,17,17,0.02928387183201513,0.00424398814130645,398,628,0.2780229479258605
562,17,18,0.050735396694915155,0.004735044234744797,944,785,0.6213592233009708
563,17,19,0.05032580989887039,0.005008902416188827,929,862,0.5401588702559577
564,17,20,0.05240807411552294,0.005913008597614381,968,1022,0.4333627537511033
565,17,21,0.03403877799198484,0.005649894718860718,513,988,0.0617828773168579
566,17,22,0.061583154474397495,0.007417373200649882,1101,1115,0.46866725507502205
567,17,23,0.03251924261783275,0.00468060361519341,474,768,0.22153574580759047
568,17,24,0.04423797965213404,0.005526394957521849,786,965,0.323036187113857
569,17,25,0.03909971057726581,0.004656398800199392,641,760,0.3759929390997352
570,17,26,0.04438902842666301,0.004407240620284219,792,678,0.5816416593115622
571,17,27,0.02908325038298654,0.003998054048533508,393,550,0.34245366284201234
572,17,28,0.03809176338463655,0.004749158633010793,612,790,0.32391879964695497
573,17,29,0.05438244393895473,0.003996853281191423,1003,549,0.881729920564872
574,17,30,0.03746093128472489,0.004328484611456323,597,657,0.42806707855251547
575,17,31,0.053613713194077886,0.006775655021844347,985,1084,0.3936451897616946
576,18,0,0.033888230633400594,0.004457981415997124,508,701,0.3106796116504854
577,18,1,0.05288823349836919,0.004941504273698648,975,836,0.6037069726390115
578,18,2,0.04345328787432954,0.004928851614311316,759,832,0.4165931156222418
579,18,3,0.03579485948145218,0.004472715436256801,555,705,0.34863195057369817
580,18,4,0.0401484624718572,0.004707049511399116,672,776,0.38923212709620475
581,18,5,0.03154938825067722,0.0032617629302645183,458,316,0.6063548102383054
582,18,6,0.03326397963056829,0.0033091325709370153,491,326,0.6266548984995587
583,18,7,0.03393279414871063,0.003349549778763388,510,338,0.6328331862312445
584,18,8,0.0461217992827042,0.005153130360132747,836,901,0.4236540158870256
585,18,9,0.046417012641249616,0.0057529150345602435,840,1002,0.3380406001765225
586,18,10,0.03862017807234969,0.004491259968275213,628,712,0.40688437775816416
587,18,11,0.040036940536900885,0.0040952338375673854,670,578,0.5622241835834069
588,18,12,0.04307894731822127,0.004992194186794864,749,859,0.38393645189761694
589,18,13,0.0407501027692317,0.004726860831332455,686,783,0.3954104148278906
590,18,14,0.055285594210182504,0.006965144420044303,1019,1097,0.412180052956752
591,18,15,0.046702363967029197,0.006560209774109891,846,1074,0.2797881729920565
592,18,16,0.04033118445198812,0.004634531543601566,676,754,0.412180052956752
593,18,17,0.04360915696663331,0.005112091658292217,768,884,0.3786407766990291
594,18,18,0.05955519513913118,0.005334501453266683,1079,934,0.6090026478375993
595,18,19,0.04352551491997181,0.0048926686175633895,764,822,0.4298323036187114
596,18,20,0.045434628466962466,0.005829687643803388,816,1013,0.30714916151809357
597,18,21,0.04834997185988977,0.005668556836136032,886,991,0.3883495145631068
598,18,22,0.06013833268078549,0.0074274098863861705,1089,1117,0.4563106796116505
599,18,23,0.04222161978488311,0.00546522543693714,723,956,0.27537511032656664
600,18,24,0.03394873389425385,0.004207853055447315,511,613,0.3909973521624007
601,18,25,0.052476622993361345,0.0051676981504284085,971,903,0.5410414827890556
602,18,26,0.04963824000878085,0.004638272477386271,918,756,0.6240070609002648
603,18,27,0.05506150225933188,0.004934166612207957,1016,834,0.6416593115622242
604,18,28,0.03667442128753183,0.0038452733315425397,578,489,0.559576345984113
605,18,29,0.04252129913045519,0.004000131144802431,732,551,0.6407766990291263
606,18,30,0.037442090621113346,0.004445449684243778,596,696,0.39276257722859664
607,18,31,0.04279746701588525,0.0046795670223120376,739,767,0.4563106796116505
608,19,0,0.034729932920668255,0.0030266879874897615,526,255,0.7202118270079435
609,19,1,0.04907395827541209,0.004413932401775728,903,679,0.678729037952339
610,19,2,0.04953744127548309,0.003763363236177569,909,458,0.8790820829655781
611,19,3,0.04851450971375988,0.004319366875691233,889,651,0.6910856134157105
612,19,4,0.04605386312832045,0.004947323218274561,835,838,0.4783759929390997
613,19,5,0.04548254783344143,0.004822670569757699,819,808,0.4907325684024713
614,19,6,0.04275644852440671,0.0051981641477672385,738,908,0.33097969991173876
615,19,7,0.05661969483893217,0.007297380747105383,1044,1111,0.42188879082082964
616,19,8,0.03557021031878835,0.004620026833935421,552,750,0.3062665489849956
617,19,9,0.06763004951097532,0.0056563659274996405,1136,989,0.6107678729037952
618,19,10,0.02865025295671191,0.0044637976342367346,382,703,0.1977052074139453
619,19,11,0.0536809889505757,0.005676977442313043,986,993,0.4748455428067079
620,19,12,0.05132403678763496,0.00498788697400984,951,858,0.5631067961165048
621,19,13,0.044158892277044004,0.004674610320751571,783,766,0.4960282436010591
622,19,14,0.05514651917330176,0.004974385342766606,1017,851,0.6275375110326566
623,19,15,0.05374101960707381,0.006240331245379153,988,1051,0.42541924095322153
624,19,16,0.07206415710146384,0.007858498404425979,1144,1127,0.4960282436010591
625,19,17,0.05903157232642842,0.005541199961904623,1073,970,0.5719329214474845
626,19,18,0.029704329014858685,0.003953871788958507,406,527,0.37422771403353927
627,19,19,0.04168267580893205,0.004522991309889432,711,723,0.470432480141218
628,19,20,0.03032741331935385,0.00514147467929018,419,894,0.0617828773168579
629,19,21,0.05379568049962259,0.005627892503990772,990,987,0.4836716681376876
630,19,22,0.0454774815719605,0.005991018719660232,818,1030,0.293909973521624
631,19,23,0.049624143430801744,0.0055271073793838835,914,966,0.4351279788172992
632,19,24,0.037065435862378905,0.006858474312009089,587,1089,0.03795233892321271
633,19,25,0.03448713498659327,0.006413328236813963,520,1065,0.0
634,19,26,0.040008826796217284,0.006883242848795005,667,1091,0.10679611650485436
635,19,27,0.014414450909492326,0.002230185141130127,100,100,0.48102383053839365
636,19,28,0.04722706311890396,0.004218278188069457,863,618,0.6972639011473963
637,19,29,0.05672762697366284,0.0052609721140453305,1046,917,0.5948808473080318
638,19,30,0.028226522828581017,0.0032184224656243814,370,307,0.5366284201235657
639,19,31,0.03176940259392443,0.00333846924451872,460,334,0.5922330097087378
640,20,0,0.06328871423488536,0.005677979278486902,1115,994,0.587819947043248
641,20,1,0.0415893114365549,0.00362689380909526,708,416,0.7387466902030009
642,20,2,0.05872350113738899,0.005097763763965868,1067,882,0.6443071491615181
643,20,3,0.05432352312530682,0.004814121127558941,1001,805,0.6540158870255958
644,20,4,0.053320666641814084,0.004960068235269356,982,844,0.6028243601059136
645,20,5,0.03137010281904084,0.004495254687920044,451,715,0.24801412180052956
646,20,6,0.03998559157750036,0.0037826728821498206,666,463,0.6601941747572816
647,20,7,0.03662581807756092,0.004920250114994127,575,829,0.25684024713150927
648,20,8,0.03292923926356354,0.0038590587237888694,482,493,0.471315092674316
649,20,9,0.04231962147643873,0.004297348676656373,726,644,0.5533980582524272
650,20,10,0.06615803967198028,0.007831842222080285,1128,1125,0.4836716681376876
651,20,11,0.054023348894725584,0.005827873917242637,998,1012,0.46866725507502205
652,20,12,0.0555447339262552,0.004272670463903855,1026,636,0.8252427184466019
653,20,13,0.059493666900572874,0.00603116689360317,1078,1034,0.5198587819947044
654,20,14,0.05736435797556734,0.005822956663356794,1051,1011,0.5163283318623124
655,20,15,0.03843548858062343,0.004586871907708324,622,739,0.37775816416593117
656,20,16,0.047270276125676455,0.005423880117202392,864,952,0.40335392762577227
657,20,17,0.040421252931945026,0.004665272489134237,679,761,0.4086496028243601
658,20,18,0.04472983071111843,0.004031410458226337,803,559,0.6963812886142984
659,20,19,0.04753467475337369,0.004809079706389618,870,804,0.5392762577228597
660,20,20,0.04238786873337087,0.004138858389749751,729,594,0.6001765225066196
661,20,21,0.055542882408153305,0.008614817049352488,1025,1140,0.3795233892321271
662,20,22,0.06070371145368077,0.006902179638890413,1094,1092,0.48278905560458957
663,20,23,0.06433266149688693,0.009076743544581167,1121,1144,0.46072374227714036
664,20,24,0.04702965132669636,0.0039011580879270637,858,507,0.7908208296557812
665,20,25,0.06229944628489603,0.006435507090645725,1106,1068,0.5145631067961165
666,20,26,0.07247472654039866,0.011086760541263535,1146,1149,0.4783759929390997
667,20,27,0.05049198329312829,0.005535248184335631,936,969,0.45189761694616065
668,20,28,0.06002143421295942,0.005992945217769617,1084,1031,0.527802294792586
669,20,29,0.046851099758615206,0.0046938337774717065,850,771,0.5507502206531333
670,20,30,0.03992498517616716,0.0036107605472273986,664,410,0.705207413945278
671,20,31,0.04508934643864667,0.004583994978688111,810,737,0.5454545454545454
672,21,0,0.032505556448246695,0.004497494152808534,472,716,0.265666372462489
673,21,1,0.0217937438173773,0.0034556656617110455,245,372,0.36893203883495146
674,21,2,0.03013547415411629,0.003920080516067267,414,518,0.38923212709620475
675,21,3,0.024741587758419843,0.003649041703180484,298,426,0.3680494263018535
676,21,4,0.0373133639148229,0.0034210764260659333,593,355,0.6910856134157105
677,21,5,0.03943453797117348,0.00513988655729729,651,893,0.2674315975286849
678,21,6,0.04459964313071603,0.004424389477431548,798,687,0.5789938217122683
679,21,7,0.022010587453806605,0.002755505467401783,251,205,0.5216240070609003
680,21,8,0.04681738567173993,0.004394571013607936,848,672,0.6363636363636364
681,21,9,0.049594523146452116,0.004770808120141179,911,798,0.5807590467784642
682,21,10,0.04294638226457562,0.005292323517056726,744,925,0.3212709620476611
683,21,11,0.06042024669913962,0.007085611351932922,1091,1107,0.46690203000882613
684,21,12,0.04549871697929008,0.004021367983174367,820,557,0.7131509267431597
685,21,13,0.04790541826116095,0.005446654157862187,879,954,0.4148278905560459
686,21,14,0.04094707675021527,0.0044006747732502315,695,673,0.500441306266549
687,21,15,0.050175276610814765,0.005319028050095067,925,932,0.4748455428067079
688,21,16,0.0504010729730133,0.004296207441647781,932,643,0.736098852603707
689,21,17,0.042947643721435606,0.004116143555173867,745,584,0.6231244483671668
690,21,18,0.04751443671352046,0.004698342379555079,869,773,0.5657546337157988
691,21,19,0.048692675432039874,0.004750522988825393,896,792,0.5728155339805825
692,21,20,0.06578928238726657,0.006855331217012814,1125,1088,0.5136804942630185
693,21,21,0.058951280824641634,0.0063004906858528395,1070,1054,0.49514563106796117
694,21,22,0.05901381190615835,0.007072762321922027,1072,1104,0.4527802294792586
695,21,23,0.05563397996237983,0.005744262987915703,1029,1000,0.5066195939982348
696,21,24,0.05543980428274709,0.004560184954151518,1023,731,0.7387466902030009
697,21,25,0.05032975235332619,0.004487270330406143,930,709,0.676081200353045
698,21,26,0.0402028995262773,0.0038662130978898653,674,496,0.6381288614298323
699,21,27,0.042263972368851536,0.00404152209534051,724,562,0.6240070609002648
700,21,28,0.05099732038773416,0.004107571949110484,946,582,0.8022947925860547
701,21,29,0.062010857739956536,0.004822693061277244,1104,809,0.7413945278022948
702,21,30,0.05024268827060029,0.005094525019144292,926,881,0.5207413945278023
703,21,31,0.05250215899329044,0.005386064284864089,972,945,0.5048543689320388
704,22,0,0.054495389108637625,0.004388535699202616,1008,670,0.7793468667255075
705,22,1,0.05483386134531266,0.004574674593983523,1012,734,0.7263901147396293
706,22,2,0.06053591789332685,0.00570586841147646,1093,998,0.5648720211827007
707,22,3,0.07229441787914839,0.005570908094512175,1145,973,0.6328331862312445
708,22,4,0.04447656917500846,0.0051299477772884985,795,890,0.3971756398940865
709,22,5,0.05793724535615717,0.005286588367445952,1059,923,0.6010591350397175
710,22,6,0.04749972600223569,0.00531423774462479,868,931,0.42541924095322153
711,22,7,0.049463057434738285,0.005562034429470448,907,971,0.4245366284201236
712,22,8,0.055673728353152624,0.006968403171643603,1030,1098,0.4210061782877317
713,22,9,0.052524093351679846,0.006226319794220111,973,1047,0.41571050308914387
714,22,10,0.05521324198683201,0.006833636385917722,1018,1087,0.4201235657546337
715,22,11,0.052218159920530055,0.005136800408624968,966,892,0.5463371579876434
716,22,12,0.02022206165129473,0.0029545870334861824,209,238,0.4554280670785525
717,22,13,0.05945433521460637,0.005562557933825721,1077,972,0.5736981465136805
718,22,14,0.035314810247215264,0.004238196528248069,543,625,0.4086496028243601
719,22,15,0.04503179845822984,0.004213192964416515,809,616,0.6513680494263019
720,22,16,0.042153645047717195,0.004654875407461537,720,759,0.44660194174757284
721,22,17,0.05052852236924659,0.005431340298018633,938,953,0.4677846425419241
722,22,18,0.02537800649598092,0.0042128976366059175,313,615,0.2144748455428067
723,22,19,0.030234965912534738,0.0035916052426482534,417,403,0.49338040600176525
724,22,20,0.07285941637569408,0.012361005904383326,1147,1151,0.47749338040600176
725,22,21,0.050473240802441637,0.0064206306602049784,935,1067,0.3645189761694616
726,22,22,0.05333211573809928,0.007837049400833304,983,1126,0.35481023830538394
727,22,23,0.06154244683211372,0.009917832466082376,1100,1146,0.440423654015887
728,22,24,0.06747671833596243,0.006034117223982183,1135,1035,0.5692850838481907
729,22,25,0.03067417680474594,0.0038592225558425736,429,494,0.4236540158870256
730,22,26,0.060869587203980016,0.005935425348784597,1096,1026,0.5428067078552515
731,22,27,0.01941216772197916,0.00330846133746429,195,325,0.3662842012356575
732,22,28,0.03518162579272853,0.004168817684549811,537,600,0.42541924095322153
733,22,29,0.04583212790031435,0.004712096984708467,827,780,0.5225066195939982
734,22,30,0.05132192279835982,0.005673106924864504,950,992,0.4439541041482789
735,22,31,0.04431856542099268,0.0050704110427308244,790,874,0.40688437775816416
736,23,0,0.04349648220797143,0.005461582284353253,762,955,0.3106796116504854
737,23,1,0.04762278940579013,0.0051481151515239305,872,896,0.45984112974404234
738,23,2,0.04689880482694461,0.005498698333524174,851,961,0.38393645189761694
